KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
clock,4446,742,36,50.083333333333336,5,453.8,36.0,742,8,160,40,60,769148.0,657.6236963272095,132.0,333644911.0,16,5000
clock,1445,844,36,50.083333333333336,5,453.8,36.0,844,8,64,16,24,113734.0,259.3242362693504,114.0,148895362.0,16,5000
clock,4351,367,36,50.083333333333336,5,453.8,36.0,367,8,80,20,30,186150.0,325.0892564760032,136.0,149116652.0,16,5000
clock,4746,931,36,50.083333333333336,5,453.8,36.0,931,8,216,54,81,1390488.0,891.8186227977276,142.0,412903071.0,16,5000
clock,3031,1009,36,50.083333333333336,5,453.8,36.0,1009,8,152,38,57,677203.0,624.7208842088221,140.0,288306662.0,16,5000
clock,600,209,36,50.083333333333336,5,453.8,36.0,209,8,8,2,3,1453.0,23.997879028320312,59.0,53601987.0,16,5000
clock,4194,286,36,50.083333333333336,5,453.8,36.0,286,8,64,16,24,111860.0,262.33831787109375,93.0,131803743.0,16,5000
clock,9614,646,36,50.083333333333336,5,453.8,36.0,646,8,304,76,114,2751263.0,1261.5734162854526,150.0,519294793.0,16,5000
clock,3913,315,36,50.083333333333336,5,453.8,36.0,315,8,64,16,24,114952.0,262.09166844685876,127.0,121690825.0,16,5000
clock,2553,403,36,50.083333333333336,5,453.8,36.0,403,8,56,14,21,83891.0,222.29901313781735,119.0,115962428.0,16,5000
clock,5255,821,36,50.083333333333336,5,453.8,36.0,821,8,216,54,81,1357699.0,891.692176437378,141.0,407324796.0,16,5000
clock,4374,413,36,50.083333333333336,5,453.8,36.0,413,8,88,22,33,231533.0,358.749226624111,133.0,168223432.0,16,5000
clock,4922,958,36,50.083333333333336,5,453.8,36.0,958,8,232,58,87,1593819.0,962.0807732787788,118.0,462577472.0,16,5000
clock,8899,593,36,50.083333333333336,5,453.8,36.0,593,8,264,66,99,2029785.0,1096.2549810033097,149.0,451135368.0,16,5000
clock,9607,491,36,50.083333333333336,5,453.8,36.0,491,8,232,58,87,1594403.0,962.4400787026276,154.0,357989918.0,16,5000
clock,5863,630,36,50.083333333333336,5,453.8,36.0,630,8,184,46,69,990138.0,759.7134750580119,146.0,318000205.0,16,5000
clock,3327,692,36,50.083333333333336,5,453.8,36.0,692,8,112,28,42,375749.0,460.31746821617014,126.0,249813432.0,16,5000
clock,9673,921,36,50.083333333333336,5,453.8,36.0,921,8,432,108,162,5608237.0,1412.5414147625368,146.0,784854324.0,16,5000
clock,4043,571,36,50.083333333333336,5,453.8,36.0,571,8,112,28,42,376772.0,461.5708888229446,109.0,247711574.0,16,5000
clock,2068,795,36,50.083333333333336,5,453.8,36.0,795,8,80,20,30,191656.0,327.73419221242267,121.0,184898648.0,16,5000
clock,8731,471,36,50.083333333333336,5,453.8,36.0,471,8,208,52,78,1246427.0,859.7191675971536,152.0,317275266.0,16,5000
clock,7254,215,36,50.083333333333336,5,453.8,36.0,215,8,80,20,30,181808.0,324.41692766935927,132.0,133393687.0,16,5000
clock,1505,564,36,50.083333333333336,5,453.8,36.0,564,8,40,10,15,49421.0,162.4392318725586,110.0,109882047.0,16,5000
clock,5553,281,36,50.083333333333336,5,453.8,36.0,281,8,80,20,30,181905.0,324.57980073016626,137.0,141700239.0,16,5000
clock,7064,980,36,50.083333333333336,5,453.8,36.0,980,8,344,86,129,3469794.0,1431.3224166282257,133.0,637371789.0,16,5000
clock,5153,136,36,50.083333333333336,5,453.8,36.0,136,8,40,10,15,40805.0,159.6596188015408,114.0,88311045.0,16,5000
clock,5455,198,36,50.083333333333336,5,453.8,36.0,198,8,56,14,21,88071.0,226.07541382312775,127.0,109531702.0,16,5000
clock,1631,305,36,50.083333333333336,5,453.8,36.0,305,8,24,6,9,17365.0,95.1982847849528,100.0,75844879.0,16,5000
clock,4280,161,36,50.083333333333336,5,453.8,36.0,161,8,40,10,15,40120.0,156.9877200656467,114.0,88795255.0,16,5000
clock,8992,324,36,50.083333333333336,5,453.8,36.0,324,8,144,36,54,611346.0,597.3651123046875,147.0,249355672.0,16,5000
clock,599,525,36,50.083333333333336,5,453.8,36.0,525,8,16,4,6,7331.0,60.181283950805664,70.0,75462839.0,16,5000
clock,704,136,36,50.083333333333336,5,453.8,36.0,136,8,8,2,3,1110.0,22.903238932291668,57.0,54840766.0,16,5000
clock,1775,652,36,50.083333333333336,5,453.8,36.0,652,8,64,16,24,107926.0,260.5567632936964,88.0,149347512.0,16,5000
clock,3769,952,36,50.083333333333336,5,453.8,36.0,952,8,176,44,66,920221.0,726.2694143637633,132.0,344817357.0,16,5000
clock,6972,559,36,50.083333333333336,5,453.8,36.0,559,8,192,48,72,1090419.0,792.0403593620367,142.0,351869412.0,16,5000
clock,8756,294,36,50.083333333333336,5,453.8,36.0,294,8,128,32,48,480150.0,525.4811360677083,145.0,219637594.0,16,5000
clock,4936,168,36,50.083333333333336,5,453.8,36.0,168,8,48,12,18,58002.0,190.432470703125,113.0,96518067.0,16,5000
clock,6456,637,36,50.083333333333336,5,453.8,36.0,637,8,200,50,75,1198292.0,826.6874201157514,149.0,344657437.0,16,5000
clock,128,986,36,50.083333333333336,5,453.8,36.0,986,8,8,2,3,1463.0,24.152506510416668,61.0,58735274.0,16,5000
clock,5222,439,36,50.083333333333336,5,453.8,36.0,439,8,112,28,42,374140.0,458.35286287526,101.0,231436216.0,16,5000
clock,8060,904,36,50.083333333333336,5,453.8,36.0,904,8,360,90,135,3821879.0,1493.9704895019531,137.0,673101006.0,16,5000
clock,9707,117,36,50.083333333333336,5,453.8,36.0,117,8,56,14,21,92606.0,223.73572826385495,127.0,113014748.0,16,5000
clock,3178,205,36,50.083333333333336,5,453.8,36.0,205,8,32,8,12,30377.0,124.6760622660319,106.0,81546134.0,16,5000
clock,7014,589,36,50.083333333333336,5,453.8,36.0,589,8,208,52,78,1252169.0,863.6798163021311,148.0,363906260.0,16,5000
clock,8113,820,36,50.083333333333336,5,453.8,36.0,820,8,328,82,123,3179316.0,1359.3249364031683,145.0,605853640.0,16,5000
clock,5550,442,36,50.083333333333336,5,453.8,36.0,442,8,120,30,45,428805.0,495.8992944636815,101.0,240376914.0,16,5000
clock,2512,691,36,50.083333333333336,5,453.8,36.0,691,8,88,22,33,222476.0,358.23294147167326,106.0,212904670.0,16,5000
clock,6053,544,36,50.083333333333336,5,453.8,36.0,544,8,160,40,60,767730.0,663.3172500342653,138.0,299887787.0,16,5000
clock,4235,332,36,50.083333333333336,5,453.8,36.0,332,8,72,18,27,147432.0,295.32178087932306,127.0,139844490.0,16,5000
clock,6906,478,36,50.083333333333336,5,453.8,36.0,478,8,168,42,63,807936.0,690.9519708156586,148.0,260270330.0,16,5000
clock,9875,497,36,50.083333333333336,5,453.8,36.0,497,8,240,60,90,1716425.0,992.1371936798096,157.0,366582933.0,16,5000
clock,7524,805,36,50.083333333333336,5,453.8,36.0,805,8,296,74,111,2612129.0,1225.3317031860352,131.0,592504846.0,16,5000
clock,7910,166,36,50.083333333333336,5,453.8,36.0,166,8,64,16,24,122454.0,257.7242468157385,129.0,129623306.0,16,5000
clock,6600,326,36,50.083333333333336,5,453.8,36.0,326,8,112,28,42,351150.0,457.503424750434,140.0,194505513.0,16,5000
clock,5559,707,36,50.083333333333336,5,453.8,36.0,707,8,192,48,72,1099604.0,791.7130540546618,136.0,398109592.0,16,5000
clock,6670,547,36,50.083333333333336,5,453.8,36.0,547,8,184,46,69,978026.0,757.496200117675,143.0,337839932.0,16,5000
clock,792,178,36,50.083333333333336,5,453.8,36.0,178,8,8,2,3,1634.0,26.978668212890625,75.0,51417815.0,16,5000
clock,872,818,36,50.083333333333336,5,453.8,36.0,818,8,32,8,12,33260.0,130.00372992621527,80.0,117922138.0,16,5000
clock,9505,995,36,50.083333333333336,5,453.8,36.0,995,8,464,116,174,6394645.0,1092.14914393425,140.0,840620566.0,16,5000
clock,1017,258,36,50.083333333333336,5,453.8,36.0,258,8,16,4,6,6116.0,55.792198181152344,84.0,59877387.0,16,5000
clock,8242,987,36,50.083333333333336,5,453.8,36.0,987,8,400,100,150,4741686.0,1663.2182333204482,146.0,699244833.0,16,5000
clock,6963,804,36,50.083333333333336,5,453.8,36.0,804,8,280,70,105,2283839.0,1164.501198478367,140.0,526539618.0,16,5000
clock,6383,708,36,50.083333333333336,5,453.8,36.0,708,8,224,56,84,1475107.0,931.3611297607422,121.0,478870534.0,16,5000
clock,734,947,36,50.083333333333336,5,453.8,36.0,947,8,40,10,15,40470.0,158.3587540520562,77.0,117997045.0,16,5000
clock,2314,176,36,50.083333333333336,5,453.8,36.0,176,8,24,6,9,14217.0,89.92889404296875,72.0,77366892.0,16,5000
clock,5289,895,36,50.083333333333336,5,453.8,36.0,895,8,232,58,87,1600027.0,958.7808709945122,125.0,457713868.0,16,5000
clock,5087,819,36,50.083333333333336,5,453.8,36.0,819,8,208,52,78,1262780.0,863.7400727272034,137.0,396674901.0,16,5000
clock,6972,744,36,50.083333333333336,5,453.8,36.0,744,8,256,64,96,1935044.0,1058.8498046875,138.0,498340940.0,16,5000
clock,5308,416,36,50.083333333333336,5,453.8,36.0,416,8,112,28,42,360384.0,462.18690236409503,133.0,195498489.0,16,5000
clock,7678,413,36,50.083333333333336,5,453.8,36.0,413,8,160,40,60,739334.0,659.6076066943183,142.0,262719042.0,16,5000
clock,5826,1007,36,50.083333333333336,5,453.8,36.0,1007,8,288,72,108,2462145.0,1195.806953836475,144.0,515549584.0,16,5000
clock,3913,624,36,50.083333333333336,5,453.8,36.0,624,8,120,30,45,426814.0,493.5971864512269,110.0,251117756.0,16,5000
clock,4605,481,36,50.083333333333336,5,453.8,36.0,481,8,112,28,42,361501.0,463.6263385415077,135.0,194870162.0,16,5000
clock,3533,715,36,50.083333333333336,5,453.8,36.0,715,8,128,32,48,471173.0,529.7758163382474,127.0,271062592.0,16,5000
clock,6250,113,36,50.083333333333336,5,453.8,36.0,113,8,40,10,15,41122.0,160.89942720201282,108.0,88103165.0,16,5000
clock,9993,568,36,50.083333333333336,5,453.8,36.0,568,8,280,70,105,2315562.0,1159.080893818925,149.0,483745795.0,16,5000
clock,5857,678,36,50.083333333333336,5,453.8,36.0,678,8,200,50,75,1157079.0,826.0235205940578,135.0,405828321.0,16,5000
clock,8814,970,36,50.083333333333336,5,453.8,36.0,970,8,424,106,159,5281904.0,1578.6744905900823,131.0,786853478.0,16,5000
clock,1273,207,36,50.083333333333336,5,453.8,36.0,207,8,16,4,6,6143.0,56.031411488850914,83.0,57947527.0,16,5000
clock,9190,931,36,50.083333333333336,5,453.8,36.0,931,8,416,104,156,5186560.0,1610.6530701138463,145.0,755445360.0,16,5000
clock,9956,156,36,50.083333333333336,5,453.8,36.0,156,8,80,20,30,181054.0,323.07026075280226,135.0,132504063.0,16,5000
clock,3280,809,36,50.083333333333336,5,453.8,36.0,809,8,136,34,51,525712.0,560.5648849949692,130.0,272912915.0,16,5000
clock,2864,364,36,50.083333333333336,5,453.8,36.0,364,8,56,14,21,85008.0,225.24547289776544,118.0,112808846.0,16,5000
clock,9911,254,36,50.083333333333336,5,453.8,36.0,254,8,128,32,48,469549.0,527.9510316892301,110.0,207693070.0,16,5000
clock,5198,1011,36,50.083333333333336,5,453.8,36.0,1011,8,256,64,96,1960424.0,1058.6176942524155,139.0,470517105.0,16,5000
clock,6322,527,36,50.083333333333336,5,453.8,36.0,527,8,168,42,63,815424.0,697.3623492320379,139.0,310964537.0,16,5000
clock,1373,125,36,50.083333333333336,5,453.8,36.0,125,8,16,4,6,4000.0,54.739978578355576,77.0,51873061.0,16,5000
scalar_add,78287104,4,18,48.333333333333336,2,492.0, NaN,4,0,3824,1912,1912,16257430.0,17.412186292539754,80.0,1105032743.0,16,10
scalar_add,46444225,4,18,48.333333333333336,2,492.0, NaN,4,0,2268,1134,1134,6358518.0,15.646669385786891,81.0,655583079.0,16,10
scalar_add,85766121,4,18,48.333333333333336,2,492.0, NaN,4,0,4188,2094,2094,-7902550.0,40.10791460757104,81.0,1210548408.0,16,10
scalar_add,134884996,4,18,48.333333333333336,2,492.0, NaN,4,0,6588,3294,3294,-14955468.0,21.58607522298504,81.0,1903142094.0,16,10
scalar_add,60388441,4,18,48.333333333333336,2,492.0, NaN,4,0,2950,1475,1475,14751766.0,10.534021854607328,81.0,852066659.0,16,10
scalar_add,147841281,4,18,48.333333333333336,2,492.0, NaN,4,0,7220,3610,3610,6418680.0,5.181342239508976,81.0,2085876077.0,16,10
scalar_add,33512521,4,18,48.333333333333336,2,492.0, NaN,4,0,1638,819,819,-7552596.0,26.441409447949805,81.0,472894453.0,16,10
scalar_add,96452041,4,18,48.333333333333336,2,492.0, NaN,4,0,4710,2355,2355,-5828506.0,6.670811107749045,81.0,1360862590.0,16,10
scalar_add,52693081,4,18,48.333333333333336,2,492.0, NaN,4,0,2574,1287,1287,15025765.0,43.16321288183206,77.0,767300404.0,16,10
scalar_add,72250000,4,18,48.333333333333336,2,492.0, NaN,4,0,3528,1764,1764,-3545500.0,38.93863024135719,81.0,1019799305.0,16,10
scalar_add,77211369,4,18,48.333333333333336,2,492.0, NaN,4,0,3772,1886,1886,16024.0,22.25588394519146,80.0,1089853186.0,16,10
scalar_add,22838841,4,18,48.333333333333336,2,492.0, NaN,4,0,1116,558,558,-7082493.0,82.35435322644238,80.0,322408807.0,16,10
scalar_add,76842756,4,18,48.333333333333336,2,492.0, NaN,4,0,3754,1877,1877,5130643.0,32.062700685016935,81.0,1084632515.0,16,10
scalar_add,6620329,4,18,48.333333333333336,2,492.0, NaN,4,0,324,162,162,-11559970.0,2.5150655512224165,76.0,93510918.0,16,10
scalar_add,14753281,4,18,48.333333333333336,2,492.0, NaN,4,0,722,361,361,8559961.0,38.70363101403106,79.0,208309807.0,16,10
scalar_add,111767184,4,18,48.333333333333336,2,492.0, NaN,4,0,5458,2729,2729,14017784.0,8.363306036398557,81.0,1577574350.0,16,10
scalar_add,124478649,4,18,48.333333333333336,2,492.0, NaN,4,0,6080,3040,3040,9391420.0,8.46779893834341,81.0,1756947453.0,16,10
scalar_add,141514816,4,18,48.333333333333336,2,492.0, NaN,4,0,6910,3455,3455,-5814743.0,14.6999421943087,81.0,1997363879.0,16,10
scalar_add,24840256,4,18,48.333333333333336,2,492.0, NaN,4,0,1214,607,607,7227634.0,24.54806446021397,80.0,350660940.0,16,10
scalar_add,136773025,4,18,48.333333333333336,2,492.0, NaN,4,0,6680,3340,3340,6731346.0,5.396191847862118,81.0,1930491462.0,16,10
scalar_add,47485881,4,18,48.333333333333336,2,492.0, NaN,4,0,2320,1160,1160,-11206311.0,60.226396292663445,80.0,670273540.0,16,10
scalar_add,60372900,4,18,48.333333333333336,2,492.0, NaN,4,0,2948,1474,1474,13043702.0,28.9679214662053,80.0,852152885.0,16,10
scalar_add,78004224,4,18,48.333333333333336,2,492.0, NaN,4,0,3810,1905,1905,-6032432.0,19.729378752284,81.0,1101070943.0,16,10
scalar_add,118679236,4,18,48.333333333333336,2,492.0, NaN,4,0,5796,2898,2898,6870745.0,22.720048142975457,81.0,1675124041.0,16,10
scalar_add,111576969,4,18,48.333333333333336,2,492.0, NaN,4,0,5450,2725,2725,-5781055.0,21.349735910610672,80.0,1574868433.0,16,10
scalar_add,143856036,4,18,48.333333333333336,2,492.0, NaN,4,0,7026,3513,3513,-4363385.0,15.85538259237604,81.0,2030385618.0,16,10
scalar_add,124456336,4,18,48.333333333333336,2,492.0, NaN,4,0,6078,3039,3039,5448578.0,28.519948450528137,80.0,1756644216.0,16,10
scalar_add,150601984,4,18,48.333333333333336,2,492.0, NaN,4,0,7354,3677,3677,15079912.0,22.14079166485591,81.0,2125639480.0,16,10
scalar_add,15872256,4,18,48.333333333333336,2,492.0, NaN,4,0,776,388,388,-7921691.0,212.69925881410256,80.0,224099315.0,16,10
scalar_add,8162449,4,18,48.333333333333336,2,492.0, NaN,4,0,400,200,200,-75641.0,35.783144219988095,77.0,115280296.0,16,10
scalar_add,19571776,16,18,48.333333333333336,2,492.0, NaN,16,0,3824,1912,1912,16257430.0,17.412186292539754,91.0,276507250.0,16,10
scalar_add,11614464,16,18,48.333333333333336,2,492.0, NaN,16,0,2270,1135,1135,7628291.0,33.44807612540696,92.0,164063913.0,16,10
scalar_add,21446161,16,18,48.333333333333336,2,492.0, NaN,16,0,4190,2095,2095,-5347640.0,20.70039636035524,93.0,302889724.0,16,10
scalar_add,33721249,16,18,48.333333333333336,2,492.0, NaN,16,0,6588,3294,3294,-14955468.0,21.58607522298504,95.0,476171849.0,16,10
scalar_add,15100996,16,18,48.333333333333336,2,492.0, NaN,16,0,2950,1475,1475,15222199.0,5.461096722146739,92.0,213291937.0,16,10
scalar_add,36966400,16,18,48.333333333333336,2,492.0, NaN,16,0,7220,3610,3610,8219168.0,13.11231435034917,95.0,521986148.0,16,10
scalar_add,8381025,16,18,48.333333333333336,2,492.0, NaN,16,0,1638,819,819,-7358032.0,30.213405547571455,90.0,118400805.0,16,10
scalar_add,24117921,16,18,48.333333333333336,2,492.0, NaN,16,0,4712,2356,2356,-2901165.0,26.435873963810213,93.0,340590580.0,16,10
scalar_add,13176900,16,18,48.333333333333336,2,492.0, NaN,16,0,2574,1287,1287,15409211.0,47.88448697086834,93.0,186126522.0,16,10
scalar_add,18062500,16,18,48.333333333333336,2,492.0, NaN,16,0,3528,1764,1764,-3545500.0,38.93863024135719,93.0,255118928.0,16,10
scalar_add,19307236,16,18,48.333333333333336,2,492.0, NaN,16,0,3772,1886,1886,696134.0,27.984872495144774,87.0,279446993.0,16,10
scalar_add,5712100,16,18,48.333333333333336,2,492.0, NaN,16,0,1116,558,558,-6973003.0,79.20490566980479,85.0,80725834.0,16,10
scalar_add,19210689,16,18,48.333333333333336,2,492.0, NaN,16,0,3754,1877,1877,5130643.0,32.062700685016935,94.0,271338212.0,16,10
scalar_add,1656369,16,18,48.333333333333336,2,492.0, NaN,16,0,324,162,162,-11542854.0,0.8354074043140076,74.0,23468187.0,16,10
scalar_add,3690241,16,18,48.333333333333336,2,492.0, NaN,16,0,722,361,361,8616819.0,36.19403979193986,83.0,52179202.0,16,10
scalar_add,27941796,16,18,48.333333333333336,2,492.0, NaN,16,0,5458,2729,2729,14017784.0,8.363306036398557,94.0,394584188.0,16,10
scalar_add,31125241,16,18,48.333333333333336,2,492.0, NaN,16,0,6080,3040,3040,10782933.0,1.187085518226794,95.0,439517592.0,16,10
scalar_add,35378704,16,18,48.333333333333336,2,492.0, NaN,16,0,6910,3455,3455,-5814743.0,14.6999421943087,95.0,499571600.0,16,10
scalar_add,6210064,16,18,48.333333333333336,2,492.0, NaN,16,0,1214,607,607,7227634.0,24.54806446021397,87.0,87750974.0,16,10
scalar_add,34199104,16,18,48.333333333333336,2,492.0, NaN,16,0,6680,3340,3340,8333607.0,2.234854435123756,95.0,482896255.0,16,10
scalar_add,11874916,16,18,48.333333333333336,2,492.0, NaN,16,0,2320,1160,1160,-10878212.0,55.70803615505602,92.0,167772312.0,16,10
scalar_add,15093225,16,18,48.333333333333336,2,492.0, NaN,16,0,2948,1474,1474,13043702.0,28.9679214662053,90.0,213166663.0,16,10
scalar_add,19501056,16,18,48.333333333333336,2,492.0, NaN,16,0,3810,1905,1905,-6032432.0,19.729378752284,93.0,275436280.0,16,10
scalar_add,29669809,16,18,48.333333333333336,2,492.0, NaN,16,0,5796,2898,2898,6870745.0,22.720048142975457,94.0,418950231.0,16,10
scalar_add,27899524,16,18,48.333333333333336,2,492.0, NaN,16,0,5450,2725,2725,-4599895.0,28.23653404766181,94.0,393968965.0,16,10
scalar_add,35964009,16,18,48.333333333333336,2,492.0, NaN,16,0,7026,3513,3513,-4363385.0,15.85538259237604,93.0,508113699.0,16,10
scalar_add,31114084,16,18,48.333333333333336,2,492.0, NaN,16,0,6078,3039,3039,5448578.0,28.519948450528137,93.0,439334017.0,16,10
scalar_add,37650496,16,18,48.333333333333336,2,492.0, NaN,16,0,7354,3677,3677,15079912.0,22.14079166485591,93.0,531625586.0,16,10
scalar_add,3968064,16,18,48.333333333333336,2,492.0, NaN,16,0,776,388,388,-7921691.0,212.69925881410256,85.0,56107753.0,16,10
scalar_add,2042041,16,18,48.333333333333336,2,492.0, NaN,16,0,400,200,200,-52213.0,37.61250392570482,75.0,28914974.0,16,10
scalar_add,4892944,64,18,48.333333333333336,2,492.0, NaN,64,0,3824,1912,1912,16257430.0,17.412186292539754,105.0,69279945.0,16,10
scalar_add,2903616,64,18,48.333333333333336,2,492.0, NaN,64,0,2270,1135,1135,7628291.0,33.44807612540696,98.0,41212396.0,16,10
scalar_add,5363856,64,18,48.333333333333336,2,492.0, NaN,64,0,4192,2096,2096,-1995556.0,4.750785883748517,122.0,76016565.0,16,10
scalar_add,8433216,64,18,48.333333333333336,2,492.0, NaN,64,0,6590,3295,3295,-9049549.0,6.934234938882421,129.0,119442879.0,16,10
scalar_add,3775249,64,18,48.333333333333336,2,492.0, NaN,64,0,2950,1475,1475,15222199.0,5.461096722146739,112.0,53540606.0,16,10
scalar_add,3775249,64,18,48.333333333333336,2,492.0, NaN,64,0,2950,1475,1475,15222199.0,5.461096722146739,106.0,53529497.0,16,10
scalar_add,9241600,64,18,48.333333333333336,2,492.0, NaN,64,0,7220,3610,3610,8219168.0,13.11231435034917,130.0,130892888.0,16,10
scalar_add,2096704,64,18,48.333333333333336,2,492.0, NaN,64,0,1638,819,819,-6968905.0,37.74364840702211,94.0,29791490.0,16,10
scalar_add,6031936,64,18,48.333333333333336,2,492.0, NaN,64,0,4714,2357,2357,976705.0,21.718146756329112,117.0,85468421.0,16,10
scalar_add,3294225,64,18,48.333333333333336,2,492.0, NaN,64,0,2574,1287,1287,15409211.0,47.88448697086834,102.0,46748213.0,16,10
scalar_add,4515625,64,18,48.333333333333336,2,492.0, NaN,64,0,3528,1764,1764,-3545500.0,38.93863024135719,104.0,67469322.0,16,10
scalar_add,4826809,64,18,48.333333333333336,2,492.0, NaN,64,0,3772,1886,1886,696134.0,27.984872495144774,115.0,68415853.0,16,10
scalar_add,1428025,64,18,48.333333333333336,2,492.0, NaN,64,0,1116,558,558,-6973003.0,79.20490566980479,70.0,20318757.0,16,10
scalar_add,4804864,64,18,48.333333333333336,2,492.0, NaN,64,0,3754,1877,1877,6480676.0,20.6097592697692,115.0,68111934.0,16,10
scalar_add,414736,64,18,48.333333333333336,2,492.0, NaN,64,0,324,162,162,-11508621.0,2.5225477715724924,62.0,5966607.0,16,10
scalar_add,923521,64,18,48.333333333333336,2,492.0, NaN,64,0,722,361,361,8730652.0,31.136093602035988,66.0,13173416.0,16,10
scalar_add,6985449,64,18,48.333333333333336,2,492.0, NaN,64,0,5458,2729,2729,14017784.0,8.363306036398557,127.0,98967289.0,16,10
scalar_add,7784100,64,18,48.333333333333336,2,492.0, NaN,64,0,6082,3041,3041,16120115.0,26.72931311910997,125.0,110254069.0,16,10
scalar_add,8844676,64,18,48.333333333333336,2,492.0, NaN,64,0,6910,3455,3455,-5814743.0,14.6999421943087,132.0,125264598.0,16,10
scalar_add,1552516,64,18,48.333333333333336,2,492.0, NaN,64,0,1214,607,607,7227634.0,24.54806446021397,82.0,22033082.0,16,10
scalar_add,8549776,64,18,48.333333333333336,2,492.0, NaN,64,0,6680,3340,3340,8333607.0,2.234854435123756,125.0,121097629.0,16,10
scalar_add,2968729,64,18,48.333333333333336,2,492.0, NaN,64,0,2320,1160,1160,-10878212.0,55.70803615505602,100.0,42119019.0,16,10
scalar_add,3775249,64,18,48.333333333333336,2,492.0, NaN,64,0,2950,1475,1475,15222199.0,5.461096722146739,112.0,53540606.0,16,10
scalar_add,3775249,64,18,48.333333333333336,2,492.0, NaN,64,0,2950,1475,1475,15222199.0,5.461096722146739,106.0,53529497.0,16,10
scalar_add,4875264,64,18,48.333333333333336,2,492.0, NaN,64,0,3810,1905,1905,-6032432.0,19.729378752284,120.0,69112668.0,16,10
scalar_add,7420176,64,18,48.333333333333336,2,492.0, NaN,64,0,5798,2899,2899,11895759.0,4.8600398712176895,129.0,105114920.0,16,10
scalar_add,6974881,64,18,48.333333333333336,2,492.0, NaN,64,0,5450,2725,2725,-4599895.0,28.23653404766181,124.0,98809504.0,16,10
scalar_add,8994001,64,18,48.333333333333336,2,492.0, NaN,64,0,7028,3514,3514,2044727.0,4.984096981797521,125.0,127358474.0,16,10
scalar_add,7778521,64,18,48.333333333333336,2,492.0, NaN,64,0,6078,3039,3039,5448578.0,28.519948450528137,112.0,110023755.0,16,10
scalar_add,9412624,64,18,48.333333333333336,2,492.0, NaN,64,0,7354,3677,3677,15079912.0,22.14079166485591,117.0,133126180.0,16,10
scalar_add,992016,64,18,48.333333333333336,2,492.0, NaN,64,0,776,388,388,-7921691.0,212.69925881410256,64.0,14142505.0,16,10
scalar_add,511225,64,18,48.333333333333336,2,492.0, NaN,64,0,400,200,200,-5291.0,41.30547943874378,62.0,7344589.0,16,10
scalar_add,1223236,256,18,48.333333333333336,2,492.0, NaN,256,0,3824,1912,1912,16257430.0,17.412186292539754,103.0,35021616.0,16,10
scalar_add,725904,256,18,48.333333333333336,2,492.0, NaN,256,0,2270,1135,1135,7628291.0,33.44807612540696,105.0,22859447.0,16,10
scalar_add,1340964,256,18,48.333333333333336,2,492.0, NaN,256,0,4192,2096,2096,-1995556.0,4.750785883748517,121.0,44277654.0,16,10
scalar_add,2108304,256,18,48.333333333333336,2,492.0, NaN,256,0,6590,3295,3295,-9049549.0,6.934234938882421,137.0,67231116.0,16,10
scalar_add,944784,256,18,48.333333333333336,2,492.0, NaN,256,0,2954,1477,1477,-13970927.0,41.52617319023569,105.0,29297881.0,16,10
scalar_add,944784,256,18,48.333333333333336,2,492.0, NaN,256,0,2954,1477,1477,-13970927.0,41.52617319023569,94.0,27849060.0,16,10
scalar_add,2310400,256,18,48.333333333333336,2,492.0, NaN,256,0,7220,3610,3610,8219168.0,13.11231435034917,145.0,72006396.0,16,10
scalar_add,524176,256,18,48.333333333333336,2,492.0, NaN,256,0,1638,819,819,-6968905.0,37.74364840702211,66.0,16424909.0,16,10
scalar_add,1507984,256,18,48.333333333333336,2,492.0, NaN,256,0,4714,2357,2357,976705.0,21.718146756329112,118.0,47929171.0,16,10
scalar_add,824464,256,18,48.333333333333336,2,492.0, NaN,256,0,2578,1289,1289,-14447643.0,42.43856716140235,93.0,26688519.0,16,10
scalar_add,1129969,256,18,48.333333333333336,2,492.0, NaN,256,0,3532,1766,1766,1881199.0,11.390026195629224,88.0,35085342.0,16,10
scalar_add,1207801,256,18,48.333333333333336,2,492.0, NaN,256,0,3776,1888,1888,6586430.0,15.18654405124732,123.0,37214275.0,16,10
scalar_add,357604,256,18,48.333333333333336,2,492.0, NaN,256,0,1118,559,559,-6065871.0,53.24607241250636,89.0,10972247.0,16,10
scalar_add,1201216,256,18,48.333333333333336,2,492.0, NaN,256,0,3754,1877,1877,6480676.0,20.6097592697692,105.0,37618206.0,16,10
scalar_add,103684,256,18,48.333333333333336,2,492.0, NaN,256,0,324,162,162,-11508621.0,2.5225477715724924,62.0,3322997.0,16,10
scalar_add,231361,256,18,48.333333333333336,2,492.0, NaN,256,0,724,362,362,9262099.0,7.6976279538427566,67.0,7082897.0,16,10
scalar_add,1747684,256,18,48.333333333333336,2,492.0, NaN,256,0,5462,2731,2731,-10214716.0,1.47490924627477,126.0,56468571.0,16,10
scalar_add,1946025,256,18,48.333333333333336,2,492.0, NaN,256,0,6082,3041,3041,16120115.0,26.72931311910997,133.0,61978525.0,16,10
scalar_add,1946025,256,18,48.333333333333336,2,492.0, NaN,256,0,6082,3041,3041,16120115.0,26.72931311910997,125.0,55691483.0,16,10
